timestamp,ask_price,bid_price,midpoint,spread
1730172699.218421,0.53429244125,0.5341253505017677,0.5342088958758838,0.0001670907482322903
1730172700.221868,0.53429244125,0.5341253505017677,0.5342088958758838,0.0001670907482322903
1730172701.225427,0.53429244125,0.5341253505017677,0.5342088958758838,0.0001670907482322903
1730172702.2286022,0.53429244125,0.5341253505017677,0.5342088958758838,0.0001670907482322903
1730172703.232149,0.53429244125,0.5341253505017677,0.5342088958758838,0.0001670907482322903
1730172704.2354,0.53429244125,0.5341253505017677,0.5342088958758838,0.0001670907482322903
1730172705.238461,0.53429244125,0.5341253505017677,0.5342088958758838,0.0001670907482322903
1730172706.241911,0.53429244125,0.5341253505017677,0.5342088958758838,0.0001670907482322903
1730172707.245161,0.53429244125,0.5341253505017677,0.5342088958758838,0.0001670907482322903
1730172708.248501,0.53429244125,0.5341253505017677,0.5342088958758838,0.0001670907482322903
1730172709.251508,0.53429244125,0.5341253505017677,0.5342088958758838,0.0001670907482322903
1730172710.255689,0.53429244125,0.5341253505017677,0.5342088958758838,0.0001670907482322903
1730172711.258091,0.53429244125,0.5341253505017677,0.5342088958758838,0.0001670907482322903
1730172712.261503,0.534092445,0.5341253505017677,0.5341088977508839,-3.2905501767710454e-05
1730172713.264957,0.534092445,0.5341253505017677,0.5341088977508839,-3.2905501767710454e-05
1730172714.26824,0.534092445,0.5341253505017677,0.5341088977508839,-3.2905501767710454e-05
1730172715.271507,0.534092445,0.5341253505017677,0.5341088977508839,-3.2905501767710454e-05
1730172716.274944,0.534092445,0.5341253505017677,0.5341088977508839,-3.2905501767710454e-05
1730172717.278326,0.534092445,0.5341253505017677,0.5341088977508839,-3.2905501767710454e-05
1730172718.2818189,0.534092445,0.5341253505017677,0.5341088977508839,-3.2905501767710454e-05
1730172719.285141,0.53395966125,0.5340252423032953,0.5339924517766477,-6.558105329523833e-05
1730172720.288068,0.53395966125,0.5340252423032953,0.5339924517766477,-6.558105329523833e-05
1730172721.2915258,0.53395966125,0.5340252423032953,0.5339924517766477,-6.558105329523833e-05
1730172722.2941492,0.53395966125,0.5340252423032953,0.5339924517766477,-6.558105329523833e-05
1730172723.297152,0.53395966125,0.5340252423032953,0.5339924517766477,-6.558105329523833e-05
1730172724.3008058,0.53395966125,0.5340252423032953,0.5339924517766477,-6.558105329523833e-05
1730172725.304113,0.53395966125,0.5340252423032953,0.5339924517766477,-6.558105329523833e-05
1730172726.3073568,0.5339146812500001,0.5340577632497973,0.5339862222498987,-0.00014308199979717884
1730172727.3106308,0.5339146812500001,0.5340577632497973,0.5339862222498987,-0.00014308199979717884
1730172728.314017,0.5339146812500001,0.5340577632497973,0.5339862222498987,-0.00014308199979717884
1730172729.3170571,0.5339146812500001,0.5340577632497973,0.5339862222498987,-0.00014308199979717884
1730172730.3201978,0.5339146812500001,0.5340577632497973,0.5339862222498987,-0.00014308199979717884
1730172731.323519,0.5339146812500001,0.5340577632497973,0.5339862222498987,-0.00014308199979717884
1730172732.326904,0.5339146812500001,0.5340577632497973,0.5339862222498987,-0.00014308199979717884
1730172733.3301618,0.5339146812500001,0.5340577632497973,0.5339862222498987,-0.00014308199979717884
1730172734.333451,0.5339146812500001,0.5340079277338636,0.5339613044919318,-9.324648386355161e-05
1730172735.3366568,0.5339146812500001,0.5340079277338636,0.5339613044919318,-9.324648386355161e-05
1730172736.339929,0.5339146812500001,0.5340079277338636,0.5339613044919318,-9.324648386355161e-05
1730172737.343222,0.5339146812500001,0.5340079277338636,0.5339613044919318,-9.324648386355161e-05
1730172738.346596,0.5339146812500001,0.5340079277338636,0.5339613044919318,-9.324648386355161e-05
1730172739.349979,0.5339146812500001,0.5340079277338636,0.5339613044919318,-9.324648386355161e-05
1730172740.353109,0.5339146812500001,0.5340079277338636,0.5339613044919318,-9.324648386355161e-05
1730172741.355191,0.5339146812500001,0.5340079277338636,0.5339613044919318,-9.324648386355161e-05
1730172742.3585322,0.5339146812500001,0.5340079277338636,0.5339613044919318,-9.324648386355161e-05
1730172743.362048,0.5339146812500001,0.5340079277338636,0.5339613044919318,-9.324648386355161e-05
1730172744.365916,0.5339146812500001,0.5340079277338636,0.5339613044919318,-9.324648386355161e-05
1730172745.3693419,0.5339146812500001,0.5340079277338636,0.5339613044919318,-9.324648386355161e-05
1730172746.372722,0.5339146812500001,0.5340079277338636,0.5339613044919318,-9.324648386355161e-05
1730172747.376365,0.53384466875,0.5339781275618668,0.5339113981559334,-0.00013345881186677122
1730172748.379431,0.53384466875,0.5339781275618668,0.5339113981559334,-0.00013345881186677122
1730172749.382813,0.53384466875,0.5339781275618668,0.5339113981559334,-0.00013345881186677122
1730172750.385688,0.53384466875,0.5339781275618668,0.5339113981559334,-0.00013345881186677122
1730172751.38896,0.53384466875,0.5339781275618668,0.5339113981559334,-0.00013345881186677122
1730172752.392365,0.53384466875,0.5339781275618668,0.5339113981559334,-0.00013345881186677122
1730172753.395448,0.53384466875,0.5339781275618668,0.5339113981559334,-0.00013345881186677122
1730172754.398868,0.53389244625,0.5339781274860135,0.5339352868680067,-8.568123601349065e-05
1730172755.402254,0.53389244625,0.5339781274860135,0.5339352868680067,-8.568123601349065e-05
1730172756.404609,0.53389244625,0.5339781274860135,0.5339352868680067,-8.568123601349065e-05
1730172757.4081202,0.53389244625,0.5339781274860135,0.5339352868680067,-8.568123601349065e-05
1730172758.411533,0.53389244625,0.5339781274860135,0.5339352868680067,-8.568123601349065e-05
1730172759.41412,0.53389244625,0.5339781274860135,0.5339352868680067,-8.568123601349065e-05
1730172760.4163358,0.533992445,0.5340334280285717,0.5340129365142858,-4.0983028571695e-05
1730172761.418852,0.533992445,0.5340334280285717,0.5340129365142858,-4.0983028571695e-05
1730172762.421742,0.533992445,0.5340334280285717,0.5340129365142858,-4.0983028571695e-05
1730172763.425229,0.533992445,0.5340334280285717,0.5340129365142858,-4.0983028571695e-05
1730172764.428582,0.533992445,0.5340334280285717,0.5340129365142858,-4.0983028571695e-05
1730172765.431983,0.533992445,0.5340334280285717,0.5340129365142858,-4.0983028571695e-05
1730172766.435138,0.53394587125,0.5340760226418275,0.5340109469459138,-0.00013015139182748214
